Song,Artist,Popularity,BPM,Dance,Energy,Acoustic,Happy,Loud,Clean_Lyrics,Power,sqrt_Acoustic,sqrt_BPM,camelot_sin,camelot_cos,Genre_alternative,Genre_country,Genre_dance,Genre_electronic,Genre_folk,Genre_hip hop,Genre_indie,Genre_pop,Genre_rnb,Genre_rock,Genre_soul,Subgenre_alternative,Subgenre_alternative rnb,Subgenre_alternative rock,Subgenre_country,Subgenre_country pop,Subgenre_dance,Subgenre_dance electronic,Subgenre_dance pop,Subgenre_electronic,Subgenre_electronic dance,Subgenre_electronic pop,Subgenre_folk,Subgenre_folk rock,Subgenre_hip hop,Subgenre_hip hop 90s,Subgenre_hip hop rnb,Subgenre_indie,Subgenre_indie alternative,Subgenre_indie folk,Subgenre_indie pop,Subgenre_indie rock,Subgenre_pop,Subgenre_pop 60s,Subgenre_pop 70s,Subgenre_pop 80s,Subgenre_pop 90s,Subgenre_pop dance,Subgenre_pop rnb,Subgenre_pop rock,Subgenre_pop synthpop,Subgenre_rnb,Subgenre_rock,Subgenre_rock 60s,Subgenre_rock 70s,Subgenre_rock 80s,Subgenre_rock 90s,Subgenre_rock alternative,Subgenre_soul,Subgenre_soul 60s,Subgenre_soul 70s,Subgenre_soul 80s,Subgenre_soul disco,Subgenre_soul rnb,Tokens,Embeddings
Stretch You Out (feat. A Boogie wit da Hoodie),"Summer Walker,A Boogie Wit da Hoodie",0.5,0.3176470588235294,0.6235294117647059,0.4947368421052632,0.25252525252525254,0.23157894736842105,0.76,get london da track niggas insecure claim enough claim need last breath last sweat last dime fucking mind see fuck try want pussy six time week never wanna clean talk like shit handle rough end day get nerve bring bitch difference feel like take gon stress yeah yeah gon stretch wanna fun fun fun oh oh wanna make cum cum cum cum cum girl hear hurtin let know workin could put mad baguette purpose go half baby purpose maybach let close curtain purposely everything perfectly body like surgery get insomnia get pop percy sleep yeah throw ass round circle please yeah throw ass round circle yeah like work show nigga learn yeah gon stress yeah yeah whenever whatever gon stretch whenever wherever wanna fun fun fun oh oh wanna make cum cum cum cum cum go smile whenever whatever yeah whenever wherever,0.6956521739130436,0.502518907629606,0.4037740039167783,0.258819045102521,-0.9659258262890682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['get', 'london', 'da', 'track', 'niggas', 'insecure', 'claim', 'enough', 'claim', 'need', 'last', 'breath', 'last', 'sweat', 'last', 'dime', 'fucking', 'mind', 'see', 'fuck', 'try', 'want', 'pussy', 'six', 'time', 'week', 'never', 'wanna', 'clean', 'talk', 'like', 'shit', 'handle', 'rough', 'end', 'day', 'get', 'nerve', 'bring', 'bitch', 'difference', 'feel', 'like', 'take', 'gon', 'stress', 'yeah', 'yeah', 'gon', 'stretch', 'wanna', 'fun', 'fun', 'fun', 'oh', 'oh', 'wanna', 'make', 'cum', 'cum', 'cum', 'cum', 'cum', 'girl', 'hear', 'hurtin', 'let', 'know', 'workin', 'could', 'put', 'mad', 'baguette', 'purpose', 'go', 'half', 'baby', 'purpose', 'maybach', 'let', 'close', 'curtain', 'purposely', 'everything', 'perfectly', 'body', 'like', 'surgery', 'get', 'insomnia', 'get', 'pop', 'percy', 'sleep', 'yeah', 'throw', 'ass', 'round', 'circle', 'please', 'yeah', 'throw', 'ass', 'round', 'circle', 'yeah', 'like', 'work', 'show', 'nigga', 'learn', 'yeah', 'gon', 'stress', 'yeah', 'yeah', 'whenever', 'whatever', 'gon', 'stretch', 'whenever', 'wherever', 'wanna', 'fun', 'fun', 'fun', 'oh', 'oh', 'wanna', 'make', 'cum', 'cum', 'cum', 'cum', 'cum', 'go', 'smile', 'whenever', 'whatever', 'yeah', 'whenever', 'wherever']","[-1.82640851e-02 -4.25028093e-02  1.24702133e-01 -2.56760558e-03
 -6.31830981e-03 -6.58612624e-02  1.16247244e-01  1.88119691e-02
  9.02816653e-03  1.80140827e-02 -2.66000126e-02 -4.03591571e-03
 -1.62499975e-02 -1.83028169e-02  1.45493040e-03  3.00422567e-03
  1.60619672e-02  4.04035337e-02 -1.43211270e-02  8.04880261e-02
  7.31478864e-03  3.38028045e-03  2.42253602e-03 -3.18943500e-03
  3.62859033e-02 -3.91479162e-03 -3.58591904e-03  1.04929881e-04
  2.09436659e-02 -9.86689795e-03 -2.78521120e-03 -1.68204289e-02
  3.58598605e-02 -1.75563351e-03  4.77218442e-02 -3.75704188e-03
  5.38605452e-02  1.97042408e-03  1.79366209e-02  1.86253525e-02
 -4.21126708e-02 -1.28231004e-01  5.70281781e-03  2.46957596e-02
 -8.41196813e-03  1.16776094e-01 -2.78570447e-02  4.54647839e-02
 -4.21119817e-02  6.83099148e-04  1.72824021e-02 -1.38281723e-02
  2.89352108e-02  4.86591496e-02 -1.03529558e-01 -1.15683060e-02
  2.94119809e-02 -1.59901399e-02 -1.29745021e-01  2.10915506e-03
  2.80514024e-02 -8.91549289e-02 -2.10676063e-02 -2.77718399e-02
 -1.05880285e-02 -6.24788925e-03  2.73732450e-02 -6.80042356e-02
  5.82535239e-03 -7.43155032e-02 -1.28028204e-03 -3.93507034e-02
  4.03380115e-03 -1.04943672e-02  3.23232412e-02 -1.53732337e-02
 -1.25260558e-02 -1.07359178e-02  3.95070482e-03  1.47182815e-04
  1.57788731e-02 -3.32323974e-03 -8.57105479e-02 -7.45492987e-03
  1.91225316e-02 -5.17606037e-04  8.44084378e-03 -1.13922497e-02
  1.78478919e-02 -1.31647894e-02 -4.79852222e-02  1.19013945e-03
 -4.68802750e-02 -3.24788573e-03  1.46971608e-03  2.81341523e-01
  2.06514075e-02  1.60915486e-03  2.22640894e-02  1.95021052e-02
  2.92535368e-02  2.31197081e-03 -1.39176063e-02  3.45155038e-02
 -5.78000098e-02 -3.41267744e-03  1.08577469e-02 -5.59155422e-04
  4.62478623e-02  7.74155138e-03 -8.99507105e-03 -2.21133847e-02
  2.89436616e-03 -2.13478897e-02 -3.09380237e-02 -1.48422532e-02
 -4.37351912e-02  1.67436600e-02 -2.66366210e-02 -1.90402716e-01
  2.12049317e-02  7.48169096e-03  8.93098488e-03 -1.44499997e-02
 -1.72028188e-02  3.08070388e-02  1.38598615e-02  6.01619529e-03
 -1.82887297e-02 -1.53119694e-02 -2.78168474e-04  2.26197205e-03
 -2.28436515e-02  2.77267601e-02  7.71127222e-03 -6.71830820e-03
  6.39225263e-03 -3.47162038e-02 -2.44225357e-02  2.51345113e-02
  1.93056371e-02 -7.90563412e-03 -2.50352221e-03 -3.68521139e-02
 -2.17366256e-02 -1.17647871e-02 -4.43380326e-03 -4.22514118e-02
  4.81690047e-03  1.77852139e-02 -3.01549374e-03 -4.89197150e-02
 -1.17028253e-02  5.87112503e-03  8.99014156e-03 -5.12816990e-03
 -2.42999922e-02 -4.42922413e-02  5.15901335e-02  6.78098947e-03
 -2.46690158e-02  4.00732458e-02 -3.68718319e-02 -1.01197453e-03
 -2.25781631e-02  3.68422493e-02 -2.48112641e-02 -1.67366229e-02
 -7.72886863e-03  2.18310044e-04 -2.60549281e-02  1.21690414e-03
 -1.81352179e-02 -1.05837993e-02  4.97887097e-03  1.97690185e-02
 -1.01133818e-02  1.97985861e-02 -5.26901614e-03 -9.84014012e-03
 -1.13668991e-02 -9.46549419e-03 -7.17182830e-03 -9.81190056e-02
 -1.04393624e-01  8.18310480e-04 -3.56408358e-02  6.25929460e-02
  2.44183112e-02 -1.78366173e-02 -6.49014022e-03  3.82464752e-03
 -5.69957756e-02  3.54859140e-03 -2.73873261e-03 -2.57091522e-02
  9.11591873e-02  2.04535238e-02 -1.67683121e-02  2.10908558e-02
 -1.40390143e-01 -3.75225432e-02  4.60563553e-03  2.54112668e-02
  1.01267709e-03 -6.08690232e-02  2.42746510e-02  2.95281745e-02
  7.52676278e-03  9.98803414e-03 -1.60087287e-01 -2.18105614e-02
  2.98859198e-02 -5.58521273e-03  5.18309837e-03  1.06985988e-02
  1.22570461e-02 -1.62232369e-02 -8.68021175e-02 -1.58063397e-02
  6.48802938e-03 -2.44000051e-02 -3.49767506e-02 -3.16197239e-03
  1.60065457e-01 -3.01056411e-02 -1.91725362e-02  4.22500074e-02
  1.20957792e-02  2.46542189e-02  5.25422618e-02 -1.33429570e-02
  1.23563372e-02  2.73577552e-02 -1.06225349e-02 -9.02182702e-03
  9.84929502e-03 -1.21373227e-02  9.70775075e-03 -3.92168984e-02
 -3.91408568e-03 -4.38873284e-03  2.96521019e-02 -4.84232455e-02
  1.49577449e-03  1.52387349e-02 -1.05070425e-02 -1.29274642e-02
  9.27816983e-03 -3.82746495e-02  5.66605777e-02  6.13450725e-03
 -1.20105678e-02  3.69436294e-03  3.51126818e-03 -3.35915424e-02
 -5.22816833e-03  2.65028216e-02  9.91126522e-03 -1.04767624e-02
  1.19471839e-02 -4.06436548e-02 -3.30647863e-02 -9.58239194e-03
  1.83492973e-02  4.36760532e-03  8.49718414e-03 -1.88647863e-02
  3.96338012e-03 -6.76689949e-03  6.91126846e-03 -8.87746457e-03
 -3.51676121e-02 -1.17352102e-02 -8.78943689e-03 -4.64999955e-03
 -2.41514146e-02 -5.27042104e-03  2.70176083e-02  9.97112412e-03
  1.91852096e-02  3.05852126e-02  1.14035225e-02  3.86408344e-03
 -1.26492921e-02 -1.84028205e-02 -3.26140672e-02 -7.78182968e-02
 -1.11126737e-03  3.13119702e-02  1.78845059e-02  6.45140931e-03
 -3.05507053e-02 -1.07309846e-02  2.06795782e-02  8.76704380e-02
  8.29436816e-03 -1.14922496e-02  1.56169059e-02  1.17887231e-03]"
On Melancholy Hill,Gorillaz,0.8,0.41764705882352937,0.6823529411764706,0.7263157894736842,0.0,0.5789473684210527,0.8,melancholy hill good side consumerism like much album criticize society time paradox display upbeat popinfuse sound ahah ahah melancholy hill plastic tree look day another dream get want get let set sea love cause medicine close close ahah call submarine round world well go anybody know love look day another dream ahah get want come melancholy hill sit manatee ahahahah love look day close close ooh oohoohooh ahah oohoohooh oohoohooh close ooh oohoohooh ahah oohoohooh oohoohooh ooh oohoohooh ahah oohoohooh,0.6128364389233956,0.0,0.5070687704432801,-0.7071067811865477,0.7071067811865474,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['melancholy', 'hill', 'good', 'side', 'consumerism', 'like', 'much', 'album', 'criticize', 'society', 'time', 'paradox', 'display', 'upbeat', 'popinfuse', 'sound', 'ahah', 'ahah', 'melancholy', 'hill', 'plastic', 'tree', 'look', 'day', 'another', 'dream', 'get', 'want', 'get', 'let', 'set', 'sea', 'love', 'cause', 'medicine', 'close', 'close', 'ahah', 'call', 'submarine', 'round', 'world', 'well', 'go', 'anybody', 'know', 'love', 'look', 'day', 'another', 'dream', 'ahah', 'get', 'want', 'come', 'melancholy', 'hill', 'sit', 'manatee', 'ahahahah', 'love', 'look', 'day', 'close', 'close', 'ooh', 'oohoohooh', 'ahah', 'oohoohooh', 'oohoohooh', 'close', 'ooh', 'oohoohooh', 'ahah', 'oohoohooh', 'oohoohooh', 'ooh', 'oohoohooh', 'ahah', 'oohoohooh']","[-4.49014036e-03 -4.26985845e-02  1.15011282e-01  1.20380279e-02
 -1.29084503e-02 -4.01619673e-02  8.46577734e-02  1.27295777e-02
  2.34225346e-03 -3.10563482e-03 -2.16478854e-02 -1.25859166e-02
 -1.51197184e-02  1.51971716e-03 -9.31126717e-03  9.47887544e-03
  5.85915637e-04  3.25647891e-02 -5.19859092e-03  6.48436695e-02
  4.35492909e-03  8.03802721e-03  4.01407480e-04  8.11408460e-03
  3.57887410e-02 -2.35211267e-03 -1.44394403e-02  3.99154937e-03
  1.64098591e-02  2.60845106e-03  6.19725906e-05 -3.42943743e-02
  1.84549298e-02 -1.11661991e-02  1.51859149e-02  1.54619738e-02
  2.31450703e-02  1.42309852e-02  1.35929585e-02  2.18338035e-02
 -7.16690198e-02 -1.16429597e-01  3.06619820e-03  1.01605617e-02
 -1.36957783e-02  1.07781708e-01 -3.50070447e-02 -1.08112693e-02
 -2.21422538e-02  1.12366201e-02  1.55492930e-03 -3.07464879e-03
  4.47056331e-02  3.93563397e-02 -7.77352154e-02  1.30845129e-03
  4.36000004e-02 -1.19168991e-02 -1.02256343e-01  6.04647910e-03
  3.70478891e-02 -7.72267655e-02 -2.39154939e-02  3.76337976e-03
 -6.26056315e-03  1.29366210e-02  3.10563389e-03 -6.81056380e-02
 -1.11887325e-02 -2.46281661e-02 -1.48450618e-03 -3.54112722e-02
 -3.55633721e-03 -1.97845027e-02  2.96000019e-02  8.88731796e-04
 -1.08732400e-03 -1.54830953e-02  8.86338111e-03 -3.63802793e-03
  1.75901409e-02  4.24647797e-03 -8.20859149e-02 -5.49295801e-04
  1.41943656e-02 -2.59154738e-04 -4.95774497e-04  1.23563400e-02
  1.23056304e-02  1.34732407e-02 -4.21140864e-02  2.43605617e-02
 -5.64802885e-02  1.47760622e-02  5.49999997e-03  2.63167650e-01
  2.71493029e-02 -7.54225440e-03  1.74492970e-02  5.28450590e-03
  1.12661980e-02 -8.95633735e-03  9.09155048e-03  1.70915499e-02
 -5.62535115e-02 -7.66478712e-03 -2.15464775e-02 -1.19183110e-02
  5.78366183e-02  1.68873102e-03 -7.71972165e-03 -1.34464782e-02
  1.03394352e-02 -2.70563411e-03 -3.67394313e-02 -9.24929511e-03
 -4.99774665e-02  9.87887289e-03 -4.28309944e-03 -1.98363408e-01
 -1.90140831e-03  9.21971723e-03  2.35732384e-02  3.90563370e-03
 -7.59155373e-04  2.23831031e-02  2.77676024e-02 -6.38028234e-03
 -3.80338058e-02 -2.21971907e-02 -1.07901413e-02  2.02211291e-02
 -2.23422479e-02  2.14788765e-02  6.85070269e-03 -1.00070424e-02
 -8.60281754e-03 -3.79295787e-03 -3.82253481e-03  3.42225209e-02
  2.47366168e-02 -7.48591591e-03  4.83521167e-03 -2.02873237e-02
 -3.10408436e-02 -1.09028174e-02  6.91549969e-04 -3.01690139e-02
 -2.38309870e-03  2.93605700e-02  6.83097984e-04 -3.56450677e-02
 -2.19183117e-02 -1.28408475e-02  5.56619745e-03  1.89309847e-02
 -1.31732412e-02 -3.76323909e-02  5.48633821e-02 -1.82605665e-02
  1.61563437e-02  3.87323909e-02 -3.34915482e-02  2.36197421e-03
 -4.61126911e-03  4.59591486e-02 -1.01000005e-02 -2.77042296e-02
  1.15647865e-02  6.40704576e-03  3.12112621e-03  2.07873229e-02
 -1.96971800e-02  1.68901440e-02  1.23633789e-02  1.06521128e-02
  5.34788752e-03  2.70788763e-02 -1.51577434e-02 -8.95492919e-03
 -1.40521107e-02  6.31549349e-03 -9.42253333e-04 -7.31760561e-02
 -9.61774811e-02  4.45774663e-03 -1.96563397e-02  4.64394316e-02
  9.94084496e-03 -1.20535195e-02 -3.50140803e-03  8.67746398e-03
 -4.36197147e-02 -4.36901441e-03 -2.29579877e-04 -1.07704224e-02
  7.70168975e-02  3.65915429e-03 -2.36535259e-02  4.01549274e-03
 -1.29592970e-01 -2.98295822e-02  4.19295812e-03  3.08352094e-02
  6.69436576e-03 -2.43295748e-02  3.63802910e-03  2.34746449e-02
 -2.37183040e-03 -4.38873284e-03 -1.51074618e-01 -8.28028098e-03
  2.45605614e-02 -7.06478907e-03 -4.95351944e-03  1.83239412e-02
  4.22535260e-04 -1.11901425e-02 -7.12422356e-02 -5.04084444e-03
  3.06338002e-03 -2.60718279e-02 -3.84295620e-02 -2.10408438e-02
  1.32473245e-01 -2.11929567e-02  7.96760619e-03  6.25323951e-02
  3.31140794e-02  1.38281705e-02  4.92366217e-02 -1.48915472e-02
  7.71267805e-03  9.50986054e-03 -2.92676105e-03 -4.99577448e-03
 -2.06225347e-02 -1.13014085e-02 -1.99999078e-04 -2.18154956e-02
  2.00366210e-02 -1.92605630e-02 -9.92958434e-04 -2.89056301e-02
  2.25774618e-03  2.28028069e-03 -7.67606427e-04 -1.65985916e-02
 -5.50563261e-03 -3.30464765e-02  5.08168973e-02 -1.08366180e-02
 -4.10704222e-03 -1.97323915e-02 -2.15957668e-02 -5.78056388e-02
  4.67464700e-03  2.71774624e-02 -7.88732339e-03  5.78872801e-04
 -1.49408448e-02 -2.98450664e-02 -1.96957737e-02 -1.39323929e-02
  2.80154888e-02  1.97746493e-02  1.10957753e-02 -5.02535235e-03
  5.56338159e-03 -2.99999975e-02  2.82253441e-03  2.46338057e-03
 -3.04450747e-02  7.28309806e-03  1.93098583e-03  1.14366207e-02
 -3.36197647e-03 -2.10985914e-02 -4.86338045e-03 -1.60239469e-02
  2.14535203e-02  1.14211235e-02  2.61563417e-02 -2.79154908e-03
 -8.16619862e-03 -4.06478811e-03 -3.17873172e-02 -5.78816906e-02
 -1.55549282e-02  1.97211262e-02  1.44549292e-02  2.44281683e-02
 -3.54408398e-02  2.15070485e-03  1.28295738e-02  9.00506973e-02
  1.59774628e-02 -9.00845136e-03  1.94647955e-03 -3.88028170e-03]"
WHO CARES?,Rex Orange County,0.3500000000000001,0.21764705882352942,0.8352941176470589,0.2421052631578947,0.595959595959596,0.5894736842105263,0.8,mmmm mmmm mmmm mmmm first time try free doubt fear thing use dream get far reach know happen wanna happy suppose care care care care care care people make wanna scream shout right see friend live without okay clear really point live fear wanna happy know suppose know care care care care care car care,0.8985507246376813,0.7719841941125453,0.29154006237704677,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['mmmm', 'mmmm', 'mmmm', 'mmmm', 'first', 'time', 'try', 'free', 'doubt', 'fear', 'thing', 'use', 'dream', 'get', 'far', 'reach', 'know', 'happen', 'wanna', 'happy', 'suppose', 'care', 'care', 'care', 'care', 'care', 'care', 'people', 'make', 'wanna', 'scream', 'shout', 'right', 'see', 'friend', 'live', 'without', 'okay', 'clear', 'really', 'point', 'live', 'fear', 'wanna', 'happy', 'know', 'suppose', 'know', 'care', 'care', 'care', 'care', 'care', 'car', 'care']","[-1.87454489e-03 -3.68254557e-02  1.43650919e-01  5.31272637e-03
  2.60254536e-02 -7.94109255e-02  1.38450921e-01 -1.52000133e-03
  3.02000009e-02 -1.57618169e-02 -4.32363758e-03 -5.94546436e-04
  2.63636350e-03  6.03818195e-03 -1.11981817e-02  2.39563677e-02
 -7.09090324e-04  7.75272259e-03 -1.93909016e-02  7.16454461e-02
 -7.01636169e-03 -7.75636826e-03  1.39654540e-02 -1.38945458e-02
  5.59145510e-02 -9.56727006e-03  1.45363649e-02 -7.68545223e-03
  5.86727727e-03  8.09636433e-03 -7.70727079e-03 -3.83527316e-02
  1.60327274e-02 -6.17454527e-03  5.41091012e-03  1.10654524e-02
  1.73418149e-02  1.37454539e-03 -3.88363656e-03  3.05145457e-02
 -1.77490935e-02 -1.24036364e-01 -2.58182088e-04  3.49490978e-02
 -2.01781821e-02  1.10220015e-01 -1.44909101e-03  6.58363989e-03
 -6.24618232e-02 -7.11090909e-03  1.67763624e-02 -1.02945454e-02
  2.83509102e-02  5.36163561e-02 -9.89072546e-02  5.61272819e-03
  4.21618149e-02 -1.81036424e-02 -1.31785467e-01  7.61819363e-04
  2.28109099e-02 -5.51563725e-02  1.85091118e-03 -9.08727385e-03
 -1.07036363e-02 -7.90363736e-03  1.12709077e-02 -4.69836332e-02
  1.55509030e-02 -4.34636287e-02  1.53363636e-02 -2.61454526e-02
  4.21272740e-02 -2.56163571e-02  4.86090928e-02  5.17272903e-03
 -4.83999867e-03 -2.20400076e-02  2.44909059e-03  7.32727535e-03
  2.99927220e-02 -9.27818473e-03 -7.87090734e-02 -9.15818289e-03
  1.47945471e-02 -8.14363640e-03  2.13818229e-03  8.11454747e-03
  9.27999429e-03  1.04909120e-02 -1.90781839e-02  5.33636287e-03
 -6.30745441e-02  4.87999991e-03  3.66181904e-03  2.84210861e-01
  2.53327247e-02  5.89272659e-03  1.95236355e-02  6.65272679e-03
 -1.03563648e-02  1.34145459e-02 -5.03454590e-03  9.25454311e-03
 -3.40309031e-02 -2.20272690e-02  1.59490928e-02 -1.32909080e-03
  5.71509190e-02  1.30600007e-02 -3.54945436e-02 -6.51090965e-03
  9.98727325e-03  9.38727334e-03 -3.88672724e-02 -2.01854538e-02
 -3.43800075e-02  4.43890877e-02 -1.83599927e-02 -2.13383645e-01
 -1.22418189e-02  1.50363659e-02  4.23817802e-03 -1.05890902e-02
 -4.09818254e-03 -1.52581800e-02  3.39272618e-02  9.18000098e-03
 -2.17727255e-02  8.01090896e-03 -1.16672721e-02  3.14490832e-02
 -4.24181856e-02 -6.31090719e-03 -3.08727217e-03 -1.43454559e-02
 -9.88363568e-03 -1.76363662e-02 -3.45453154e-04  3.05872727e-02
  2.37418264e-02 -1.20400051e-02 -2.54490823e-02  4.13454650e-03
 -2.20545474e-02  7.39272451e-03  5.58727281e-03 -4.07854430e-02
  1.03181843e-02  1.78781785e-02  6.39090920e-03 -2.58509051e-02
 -2.91490965e-02 -4.44545317e-03  2.57509071e-02  5.54727204e-03
 -2.45563611e-02 -7.59745538e-02  5.00163548e-02 -1.33472728e-02
  1.06763653e-02  6.40309155e-02 -4.07818239e-03  5.20363729e-03
 -4.25763763e-02  4.99418154e-02 -1.84909056e-03 -2.24509146e-02
  5.43636619e-04 -1.71909072e-02 -1.42090870e-02  6.61818543e-03
 -1.54672777e-02  7.07454514e-03 -1.56345423e-02  1.51872747e-02
 -5.50000090e-03  2.00090893e-02 -3.24763618e-02  1.63236372e-02
 -1.99781787e-02  2.10309066e-02 -3.42727196e-03 -1.18590891e-01
 -1.05410948e-01 -1.03218202e-02 -2.94182100e-03  3.67890932e-02
  1.60327237e-02 -1.74309071e-02 -1.96836386e-02 -1.19163645e-02
 -5.22836372e-02  7.75999902e-03  3.38363624e-03  1.29490914e-02
  9.16781798e-02  1.02781830e-02 -1.53363636e-02  1.06545305e-03
 -1.64985478e-01 -1.26999971e-02 -8.23272765e-03 -1.03454513e-03
  2.25854497e-02 -2.30454579e-02  3.25490981e-02 -2.36727227e-03
 -2.30672657e-02  1.01618180e-02 -1.33605435e-01 -9.26545542e-03
  7.05781654e-02 -9.01818462e-03 -2.56727287e-03  2.36072708e-02
  2.92909127e-02 -9.65272635e-03 -7.74836093e-02 -1.26272719e-02
  2.10490916e-02 -1.18363707e-03 -3.87636311e-02 -2.95909103e-02
  1.28785476e-01 -1.41800027e-02 -1.15745468e-02  4.54345345e-02
  1.03163645e-02  1.67981870e-02  1.75036304e-02 -1.54709090e-02
  1.85490940e-02  4.36818041e-02  7.10727228e-03  1.34727301e-03
  7.41636381e-03 -1.37509117e-02  1.87309105e-02 -2.32018232e-02
  1.68145429e-02  3.16182012e-03  2.62290910e-02  2.60181865e-03
 -7.93999992e-03  1.00563644e-02  1.43636449e-03  1.69709064e-02
  1.68909226e-03 -2.62672771e-02  4.25727330e-02 -7.71272602e-03
 -8.22909083e-03 -4.01763655e-02 -2.09599957e-02 -4.96381819e-02
  1.09054530e-02  2.51163617e-02 -1.04654562e-02 -9.21636540e-03
 -1.56072751e-02 -6.77818106e-03 -5.82636371e-02 -3.87818110e-03
 -4.36181808e-03  8.61818157e-03  2.25454234e-04  3.38000036e-03
  9.54363681e-03 -1.41418176e-02 -2.55181827e-02 -5.62363537e-03
 -2.93854475e-02  1.33363605e-02  1.66363630e-03 -1.71454216e-03
 -7.32181594e-03 -6.63636543e-04  2.09236387e-02  1.15381824e-02
  4.46363725e-02  1.42381843e-02  2.50581801e-02  1.83981806e-02
 -2.40436383e-02 -6.65636454e-03 -6.07818225e-03 -6.86799958e-02
  1.46327261e-02  8.31090938e-03  3.84963602e-02  2.97781751e-02
 -2.16654539e-02 -7.27818301e-03  1.62436329e-02  7.78509155e-02
 -1.03218202e-02  1.15000000e-02  1.45545462e-02  2.26909015e-03]"
